timestamp,dvol,lee_mykland_jump,lee_mykland_jump_standard,T_statistic,L_statistic
2022-10-20 03:00:00,61.27,0,0,-14.221034706687039,-0.14469874785428938
2022-10-20 04:00:00,61.23,0,0,-14.327086928416625,-0.11586189180194652
2022-10-20 05:00:00,61.02,0,0,-12.51195005523129,-0.6094191211904055
2022-10-20 06:00:00,60.68,0,0,-11.113432651102508,-0.9896925790382662
2022-10-20 07:00:00,60.56,0,0,-13.464766145079325,-0.35033713328671745
2022-10-20 08:00:00,60.37,0,0,-12.708842492983123,-0.5558817337349902
2022-10-20 09:00:00,60.37,0,0,-14.753187853464976,0.0
2022-10-20 10:00:00,60.07,0,0,-11.510537935693888,-0.8817149455419603
2022-10-20 11:00:00,60.22,0,0,-13.13130983904291,0.4410078551263474
2022-10-20 12:00:00,60.64,0,0,-10.239304124665294,1.2273784858209644
2022-10-20 13:00:00,60.61,0,0,-14.43189080685563,-0.08736447508606747
2022-10-20 14:00:00,60.53,0,0,-13.895660647500968,-0.2331718109819959
2022-10-20 15:00:00,60.62,0,0,-13.78850094788792,0.2623098033970258
2022-10-20 16:00:00,60.42,0,0,-12.608207376240404,-0.583245614736183
2022-10-20 17:00:00,60.5,0,0,-13.894500189850044,0.23348735317138897
2022-10-20 18:00:00,61.09,0,0,-8.460007747344397,1.711190259591127
2022-10-20 19:00:00,61.05,0,0,-14.328645625635403,-0.11543806355399482
2022-10-20 20:00:00,61.36,0,0,-11.470855867860324,0.8925049701101735
2022-10-20 21:00:00,61.14,0,0,-12.426863458070331,-0.6325551754314053
2022-10-20 22:00:00,61.6,0,0,-9.90665676928223,1.317829244390012
2022-10-20 23:00:00,61.44,0,0,-13.073510376686123,-0.4567242139984455
2022-10-21 00:00:00,61.78,0,0,-11.19160205769416,0.968437390897765
2022-10-21 01:00:00,61.61,0,0,-12.976706364480295,-0.483046372268609
2022-10-21 02:00:00,61.61,0,0,-14.753187853464976,0.0
2022-10-21 03:00:00,61.71,0,0,-13.707135495423104,0.2844340342909744
2022-10-21 04:00:00,61.62,0,0,-13.811629463237326,-0.25602088594713157
2022-10-21 05:00:00,61.42,0,0,-12.654601229647193,-0.5706305761204303
2022-10-21 06:00:00,61.47,0,0,-14.227862944399154,0.14284206908995864
2022-10-21 07:00:00,61.6,0,0,-13.389000683194624,0.370938660369095
2022-10-21 08:00:00,59.6,1,0,6.456810406617848,-5.767249914443029
2022-10-21 09:00:00,59.79,0,0,-12.723712517386335,0.5518383978555812
2022-10-21 10:00:00,61.88,1,0,6.989691029482075,5.912146471667455
2022-10-21 11:00:00,61.87,0,0,-14.6507863881602,-0.027844172110531064
2022-10-21 12:00:00,62.99,0,0,-3.3810029457527118,3.092231863095766
2022-10-21 13:00:00,62.55,0,0,-10.348006874673068,-1.1978209197148926
2022-10-21 14:00:00,62.49,0,0,-14.150373308130094,-0.16391241962289688
2022-10-21 15:00:00,62.59,0,0,-13.748928823976033,0.2730699329098449
2022-10-21 16:00:00,61.68,0,0,-5.569859479630064,-2.497055828522959
2022-10-21 17:00:00,61.73,0,0,-14.245520273904315,0.1380408319173188
2022-10-21 18:00:00,61.69,0,0,-14.346568543333898,-0.11056460980375309
2022-10-21 19:00:00,61.54,0,0,-13.195686054966538,-0.4235031990096871
2022-10-21 20:00:00,61.74,0,0,-12.662690760646308,0.5684309367621225
2022-10-21 21:00:00,62.06,0,0,-11.418493495388539,0.9067429198004507
2022-10-21 22:00:00,62.2,0,0,-13.300280106525975,0.395062836709297
2022-10-21 23:00:00,62.19,0,0,-14.649325809512542,-0.028241320756064062
2022-10-22 00:00:00,62.02,0,0,-12.887133598492063,-0.5074022689852195
2022-10-22 01:00:00,61.85,0,0,-12.778797556003488,-0.5368601229704882
2022-10-22 02:00:00,61.62,0,0,-12.011540041641013,-0.745486534901438
2022-10-22 03:00:00,61.35,0,0,-11.48003814294323,-0.8900082006839376
2022-10-22 04:00:00,61.0,0,0,-10.459552031736793,-1.167490469441212
2022-10-22 05:00:00,60.91,0,0,-13.640235794192641,-0.3026248559716993
2022-10-22 06:00:00,60.85,0,0,-14.009241085994757,-0.20228794356468882
2022-10-22 07:00:00,60.55,0,0,-11.016187024529485,-1.0161348174890223
2022-10-22 08:00:00,60.46,0,0,-13.627715002026918,-0.3060294077619007
2022-10-22 09:00:00,60.86,0,0,-9.762720978585959,1.3569670918522927
2022-10-22 10:00:00,60.62,0,0,-11.765330311658717,-0.812433878638273
2022-10-22 11:00:00,60.72,0,0,-13.505030267168697,0.33938884126766145
2022-10-22 12:00:00,60.85,0,0,-13.12750730633414,0.4420418088386679
2022-10-22 13:00:00,61.18,0,0,-10.638851694797612,1.118736765939346
2022-10-22 14:00:00,61.42,0,0,-11.776438646385001,0.8094133907667419
2022-10-22 15:00:00,61.58,0,0,-12.770803200073503,0.5390338830994554
2022-10-22 16:00:00,61.75,0,0,-12.641624944539076,0.5741589818403131
2022-10-22 17:00:00,61.61,0,0,-12.986131089407799,-0.4804836778560368
2022-10-22 18:00:00,61.7,0,0,-13.601725094407625,0.31309637168409243
2022-10-22 19:00:00,61.55,0,0,-12.795912662236962,-0.5322063227320204
2022-10-22 20:00:00,61.79,0,0,-11.619273320858586,0.8521485055499194
2022-10-22 21:00:00,62.28,0,0,-8.413325570361351,1.7238836968045645
2022-10-22 22:00:00,62.16,0,0,-13.207288277784452,-0.42034841711232684
2022-10-22 23:00:00,62.14,0,0,-14.495211175577282,-0.07014691633785566
2022-10-23 00:00:00,62.15,0,0,-14.624124337211693,0.03509389977038827
2022-10-23 01:00:00,62.11,0,0,-14.235478014019106,-0.14077144140410863
2022-10-23 02:00:00,62.12,0,0,-14.6233795602477,0.03529641345422698
2022-10-23 03:00:00,62.01,0,0,-13.32377484062097,-0.38867434004193785
2022-10-23 04:00:00,62.12,0,0,-13.324306411433204,0.38852979963774825
2022-10-23 05:00:00,62.12,0,0,-14.753187853464976,0.0
2022-10-23 06:00:00,62.18,0,0,-13.972699862640157,0.21222393529280148
2022-10-23 07:00:00,62.18,0,0,-14.753187853464976,0.0
2022-10-23 08:00:00,62.03,0,0,-12.783564561773433,-0.5355639176015985
2022-10-23 09:00:00,62.04,0,0,-14.621734441890482,0.035743740634011964
2022-10-23 10:00:00,62.07,0,0,-14.358938685908543,0.10720102142291234
2022-10-23 11:00:00,62.1,0,0,-14.358546841434904,0.10730756857955762
2022-10-23 12:00:00,61.84,0,0,-11.3245628533514,-0.9322837746656671
2022-10-23 13:00:00,62.66,1,0,-4.0441662113095465,2.9119099111726316
2022-10-23 14:00:00,63.07,0,0,-9.493992299910193,1.430037604640498
2022-10-23 15:00:00,63.31,0,0,-11.696854574965549,0.8310532430409716
2022-10-23 16:00:00,63.7,0,0,-9.815954727605074,1.342492204550969
2022-10-23 17:00:00,64.7,0,0,-2.368078295606172,3.367658080970055
2022-10-23 18:00:00,64.91,0,0,-12.191421609206943,0.696574604667718
2022-10-23 19:00:00,64.52,0,0,-9.996548840237583,-1.2933865248683398
2022-10-23 20:00:00,64.57,0,0,-14.14195342941604,0.16620188444028156
2022-10-23 21:00:00,64.12,0,0,-9.235757659217382,-1.5002546641225216
2022-10-23 22:00:00,64.47,0,0,-10.474962391326507,1.1633002100203718
2022-10-23 23:00:00,64.07,0,0,-9.879052558234447,-1.3253351565476386
2022-10-24 00:00:00,63.76,0,0,-10.947505247646493,-1.034810206661387
2022-10-24 01:00:00,63.55,0,0,-12.165055551032655,-0.7037438483840661
2022-10-24 02:00:00,63.26,0,0,-11.169597007927928,-0.9744208247399287
2022-10-24 03:00:00,63.41,0,0,-12.898139432679963,0.5044096522249437
2022-10-24 04:00:00,63.52,0,0,-13.39492322266092,0.369328251692421
2022-10-24 05:00:00,63.45,0,0,-13.888765804262952,-0.23504660057824875
2022-10-24 06:00:00,63.4,0,0,-14.135143990697312,-0.16805345153549886
2022-10-24 07:00:00,63.5,0,0,-13.517737219571963,0.33593367030244337
2022-10-24 08:00:00,63.35,0,0,-12.90005374978182,-0.5038891267158645
2022-10-24 09:00:00,63.14,0,0,-12.153696524006532,-0.7068325024632065
2022-10-24 10:00:00,63.0,0,0,-13.014497353206288,-0.4727705545234058
2022-10-24 11:00:00,63.15,0,0,-12.868914068797011,0.5123563750528626
2022-10-24 12:00:00,63.6,0,0,-9.128541533100499,1.5294079995727285
2022-10-24 13:00:00,63.6,0,0,-14.753187853464976,0.0
2022-10-24 14:00:00,63.15,0,0,-9.128174802910086,-1.5295077178581027
2022-10-24 15:00:00,62.74,0,0,-9.619248295398664,-1.3959790148939877
2022-10-24 16:00:00,63.54,0,0,-4.852087358930369,2.692226575400651
2022-10-24 17:00:00,65.19,1,0,4.602854915486419,5.263137442744639
2022-10-24 18:00:00,63.85,0,0,0.1276812854024446,-4.04628469156866
2022-10-24 19:00:00,64.14,0,0,-11.533580801705945,0.8754493171620341
2022-10-24 20:00:00,64.21,0,0,-13.969970616040266,0.21296604979119477
2022-10-24 21:00:00,64.26,0,0,-14.193453391936728,0.1521984342372594
2022-10-24 22:00:00,64.32,0,0,-14.082048896658709,0.18249063690423944
2022-10-24 23:00:00,64.31,0,0,-14.641374205201748,-0.030403456213066976
2022-10-25 00:00:00,64.32,0,0,-14.641369017965522,0.030404866684078182
2022-10-25 01:00:00,64.52,0,0,-12.517286377920025,0.607968111803575
2022-10-25 02:00:00,64.74,0,0,-12.296444420825235,0.6680176574255263
2022-10-25 03:00:00,64.77,0,0,-14.418839693819244,0.0909132274065305
2022-10-25 04:00:00,64.75,0,0,-14.530308244344472,-0.06060360735863165
2022-10-25 05:00:00,64.69,0,0,-14.084121689954145,-0.18192701983981624
2022-10-25 06:00:00,64.93,0,0,-12.075191916884684,0.7281788356007695
2022-10-25 07:00:00,64.88,0,0,-14.187236366872424,-0.15388891703836727
2022-10-25 08:00:00,64.71,0,0,-12.800551701207029,-0.5309449130527194
2022-10-25 09:00:00,64.43,0,0,-11.51929748042647,-0.8793331215083102
2022-10-25 10:00:00,63.98,0,0,-9.536833667025583,-1.4183885291525546
2022-10-25 11:00:00,63.81,0,0,-12.77310400541515,-0.538408266857198
2022-10-25 12:00:00,63.75,0,0,-14.052908418021977,-0.1904142784276246
2022-10-25 13:00:00,63.94,0,0,-12.537354914927148,0.6025112387327665
2022-10-25 14:00:00,64.04,0,0,-13.589007974567625,0.31655430729586626
2022-10-25 15:00:00,64.56,0,0,-8.72735833793083,1.6384944652879416
2022-10-25 16:00:00,65.47,0,0,-4.401379927178829,2.8147792680192008
2022-10-25 17:00:00,65.68,0,0,-12.387897625164989,0.6431504472335946
2022-10-25 18:00:00,66.81,0,0,-2.218479515843342,3.408335762279049
2022-10-25 19:00:00,66.26,0,0,-8.761215272895965,-1.6292883633879494
2022-10-25 20:00:00,65.26,0,0,-3.85933077145726,-2.962168857995854
2022-10-25 21:00:00,65.18,0,0,-13.875033557406448,-0.2387805612574121
2022-10-25 22:00:00,65.94,0,0,-6.374843906001969,2.278171022065497
2022-10-25 23:00:00,65.61,0,0,-11.144259999921871,-0.9813102575189112
2022-10-26 00:00:00,65.17,0,0,-9.927483888893903,-1.3121661037180692
2022-10-26 01:00:00,65.13,0,0,-14.31218359250729,-0.11991428547468824
2022-10-26 02:00:00,64.31,0,0,-5.480872552670367,-2.5212524286641633
2022-10-26 03:00:00,64.28,0,0,-14.410326536299745,-0.0932280558366852
2022-10-26 04:00:00,64.73,0,0,-9.62847452114665,1.393470294761
2022-10-26 05:00:00,64.53,0,0,-12.484663952862816,-0.6168385358278049
2022-10-26 06:00:00,64.3,0,0,-12.135703390905672,-0.7117250486135661
2022-10-26 07:00:00,64.43,0,0,-13.272471102145186,0.402624434601442
2022-10-26 08:00:00,65.8,0,0,0.6134400930384696,4.17836826873006
2022-10-26 09:00:00,66.83,0,0,-3.7392414018483957,2.994822580929235
2022-10-26 10:00:00,67.25,0,0,-10.34827833310877,1.1977471069488157
2022-10-26 11:00:00,67.22,0,0,-14.439494623776248,-0.08529690714253763
2022-10-26 12:00:00,67.3,0,0,-13.916586826764988,0.227481734816494
2022-10-26 13:00:00,66.89,0,0,-10.456481314753383,-1.1683254337840987
2022-10-26 14:00:00,68.01,0,0,-3.1455852787257785,3.1562447170041357
2022-10-26 15:00:00,68.27,0,0,-12.079663002838732,0.7269630943371566
2022-10-26 16:00:00,67.04,0,0,-2.017855298275731,-3.4628878648965946
2022-10-26 17:00:00,65.35,0,0,2.4975214187588612,-4.690672311913994
2022-10-26 18:00:00,65.47,0,0,-13.517498788128327,0.335998502637932
2022-10-26 19:00:00,65.44,0,0,-14.443876305629539,-0.08410547591356567
2022-10-26 20:00:00,65.36,0,0,-13.915781781284194,-0.22770063622437237
2022-10-26 21:00:00,65.63,0,0,-11.784338913153855,0.8072652145958603
2022-10-26 22:00:00,65.42,0,0,-12.429061519472327,-0.6319574964840917
2022-10-26 23:00:00,66.28,0,0,-5.311001509352838,2.5674423787068816
2022-10-27 00:00:00,66.06,0,0,-12.355419575858907,-0.6519816137799067
2022-10-27 01:00:00,65.91,0,0,-13.110581047067589,-0.44664425934855634
2022-10-27 02:00:00,65.77,0,0,-13.214376475738485,-0.4184210520770879
2022-10-27 03:00:00,65.51,0,0,-11.88272774291563,-0.7805121256484816
2022-10-27 04:00:00,65.83,0,0,-11.21861366860401,0.9610926137413244
2022-10-27 05:00:00,65.76,0,0,-13.980306803584192,-0.21015551789027734
2022-10-27 06:00:00,64.52,0,0,-0.934662724773344,-3.757420763968722
2022-10-27 07:00:00,64.18,0,0,-10.953866650159206,-1.0330804659208506
2022-10-27 08:00:00,63.83,0,0,-10.830797703635739,-1.0665443711321885
2022-10-27 09:00:00,63.35,0,0,-9.357172503425385,-1.4672405289356956
2022-10-27 10:00:00,62.6,0,0,-6.305514726113956,-2.29702244778815
2022-10-27 11:00:00,62.75,0,0,-13.058275576843466,0.46086673664327216
2022-10-27 12:00:00,63.06,0,0,-11.263971450950448,0.9487592951267192
2022-10-27 13:00:00,63.49,0,0,-9.949798207319677,1.3060985760618273
2022-10-27 14:00:00,63.01,0,0,-9.406469899983575,-1.4538359825233764
2022-10-27 15:00:00,62.61,0,0,-10.283156819069903,-1.2154544184565153
2022-10-27 16:00:00,62.37,0,0,-12.062522781981208,-0.7316237235395703
2022-10-27 17:00:00,60.41,0,0,7.388136910597826,-6.0204886292479065
2022-10-27 18:00:00,60.72,0,0,-11.252294182941714,0.9519344827009227
2022-10-27 19:00:00,60.85,0,0,-13.290485120174981,0.3977262095913704
2022-10-27 20:00:00,61.88,0,0,-3.284413987073829,3.118495545763072
2022-10-27 21:00:00,61.79,0,0,-13.760487792650196,-0.2699269123268316
2022-10-27 22:00:00,61.61,0,0,-12.762893777764658,-0.541184548770175
2022-10-27 23:00:00,61.41,0,0,-12.521281746257458,-0.6068817237982728
2022-10-28 00:00:00,61.3,0,0,-13.519874776690077,-0.3353524431870334
2022-10-28 01:00:00,61.53,0,0,-12.176794081864841,0.7005520027220601
2022-10-28 02:00:00,61.55,0,0,-14.52957737476233,0.06080233946051093
2022-10-28 03:00:00,61.22,0,0,-11.053725284508674,-1.005927719685494
2022-10-28 04:00:00,60.94,0,0,-11.604905198987629,-0.856055368182102
2022-10-28 05:00:00,61.02,0,0,-13.8526699343126,0.24486149543727873
2022-10-28 06:00:00,60.85,0,0,-12.838774250998016,-0.5205517487389469
2022-10-28 07:00:00,60.78,0,0,-13.96333671320469,-0.2147698865992775
2022-10-28 08:00:00,56.44,1,1,35.717200171188885,-13.723496694711887
2022-10-28 09:00:00,56.14,0,0,-11.237548319510621,-0.9559440577404182
2022-10-28 10:00:00,56.25,0,0,-13.462954570466835,0.3508297218952019
2022-10-28 11:00:00,55.6,0,0,-7.098911077417578,-2.08128857628724
2022-10-28 12:00:00,55.94,0,0,-10.718746353155433,1.0970124613954007
2022-10-28 13:00:00,56.08,0,0,-13.097719245195952,0.45014153571954907
2022-10-28 14:00:00,55.41,0,0,-6.810107904688043,-2.1598175819378413
2022-10-28 15:00:00,54.71,0,0,-6.451136861648834,-2.257426063177166
2022-10-28 16:00:00,55.43,0,0,-6.322162678349454,2.2924956722585863
2022-10-28 17:00:00,55.2,0,0,-12.079018935580534,-0.7271382238583473
2022-10-28 18:00:00,55.66,0,0,-9.425324147274697,1.4487092892184905
2022-10-28 19:00:00,55.7,0,0,-14.291969189472603,0.125410821247241
2022-10-28 20:00:00,55.53,0,0,-12.791039526805926,-0.5335313860136425
2022-10-28 21:00:00,55.17,0,0,-10.584359743575837,-1.133553773332179
2022-10-28 22:00:00,55.19,0,0,-14.520698418174915,0.06321663299279644
2022-10-28 23:00:00,55.08,0,0,-13.471856191047308,-0.34840926575458275
2022-10-29 00:00:00,55.12,0,0,-14.286883493100655,0.12679368236803623
2022-10-29 01:00:00,55.48,0,0,-10.572891009727922,1.1366722579964437
2022-10-29 02:00:00,55.62,0,0,-13.136590446890237,0.43957199526524543
2022-10-29 03:00:00,55.38,0,0,-11.98062226000608,-0.7538934461751845
2022-10-29 04:00:00,55.43,0,0,-14.174560102766664,0.15733574349176624
2022-10-29 05:00:00,55.41,0,0,-14.521582294830896,-0.06297629645405259
2022-10-29 06:00:00,55.51,0,0,-13.595499407193506,0.31478920982640124
2022-10-29 07:00:00,56.01,0,0,-9.001397911979101,1.5639798571015606
2022-10-29 08:00:00,56.87,0,0,-5.064782578441282,2.6343922242854347
2022-10-29 09:00:00,56.83,0,0,-14.30528831722719,-0.12178919254830498
2022-10-29 10:00:00,56.51,0,0,-11.154476575451076,-0.9785322495424753
2022-10-29 11:00:00,56.36,0,0,-13.059353251104119,-0.46057370423886823
2022-10-29 12:00:00,56.3,0,0,-14.073769285275604,-0.18474196137184654
2022-10-29 13:00:00,56.47,0,0,-12.830502478159813,0.5228009418132908
2022-10-29 14:00:00,56.76,0,0,-11.490362418619393,0.8872009077610479
2022-10-29 15:00:00,56.75,0,0,-14.64094226624197,-0.030520905535706487
2022-10-29 16:00:00,56.35,0,0,-10.24590393678724,-1.225583918681972
2022-10-29 17:00:00,57.61,0,0,-0.8194195956520782,3.7887567366743684
2022-10-29 18:00:00,57.87,0,0,-11.935785164650632,0.7660851838255944
2022-10-29 19:00:00,57.87,0,0,-14.753187853464976,0.0
2022-10-29 20:00:00,58.01,0,0,-13.222165728687278,0.41630306187965144
2022-10-29 21:00:00,58.04,0,0,-14.422971955204819,0.08978961655893974
2022-10-29 22:00:00,58.1,0,0,-14.09302162660016,0.179507021580935
2022-10-29 23:00:00,57.8,0,0,-11.446116588497354,-0.8992318733866338
2022-10-30 00:00:00,57.76,0,0,-14.306877808771628,-0.12135699095822229
2022-10-30 01:00:00,57.57,0,0,-12.628270263929236,-0.5777902777819758
2022-10-30 02:00:00,57.55,0,0,-14.529097879081387,-0.06093272001929136
2022-10-30 03:00:00,57.56,0,0,-14.640934352188227,0.030523057460718903
2022-10-30 04:00:00,57.62,0,0,-14.079477359573756,0.1831898683162989
2022-10-30 05:00:00,57.59,0,0,-14.416420789317675,-0.09157095621011885
2022-10-30 06:00:00,57.82,0,0,-12.17587563647209,0.7008017389100509
2022-10-30 07:00:00,59.99,1,0,8.822359444485954,6.4104707350656875
2022-10-30 08:00:00,60.09,0,0,-13.690941426789495,0.2888373934896141
2022-10-30 09:00:00,60.35,0,0,-11.998689037681437,0.7489808751921605
2022-10-30 10:00:00,60.47,0,0,-13.48665163727414,0.3443862085652559
2022-10-30 11:00:00,60.61,0,0,-13.279188239533134,0.40079796533204776
2022-10-30 12:00:00,60.47,0,0,-13.27895200727622,-0.40086219968260123
2022-10-30 13:00:00,60.08,0,0,-10.629765126584028,-1.121207511533465
2022-10-30 14:00:00,60.15,0,0,-14.010634148190118,0.20190915344276222
2022-10-30 15:00:00,60.33,0,0,-12.844663319403008,0.5189504412405513
2022-10-30 16:00:00,59.91,0,0,-10.2951744361118,-1.212186685946271
2022-10-30 17:00:00,60.24,0,0,-11.25740266436122,0.9505454260556419
2022-10-30 18:00:00,60.24,0,0,-14.753187853464976,0.0
2022-10-30 19:00:00,60.12,0,0,-13.483068486858919,-0.3453605096317727
2022-10-30 20:00:00,60.14,0,0,-14.541182031901837,0.0576468956422566
2022-10-30 21:00:00,60.16,0,0,-14.540844530909899,0.05773866616213119
2022-10-30 22:00:00,60.41,0,0,-12.103826089356557,0.7203928647245084
2022-10-30 23:00:00,60.36,0,0,-14.224190127316373,-0.14384075158614218
2022-10-31 00:00:00,61.42,0,0,-3.633520437319948,3.0235693642224244
2022-10-31 01:00:00,61.58,0,0,-13.094405943992216,0.45104246158712585
2022-10-31 02:00:00,61.21,0,0,-10.912246513861744,-1.04439747427499
2022-10-31 03:00:00,61.7,0,0,-9.686787891983808,1.3776141980820853
2022-10-31 04:00:00,61.93,0,0,-12.393000207058225,0.6417629947394283
2022-10-31 05:00:00,61.97,0,0,-14.343588037890392,0.11137504455972394
2022-10-31 06:00:00,61.89,0,0,-13.933560242488046,-0.22286646190716777
2022-10-31 07:00:00,61.95,0,0,-14.137997013632416,0.1672776807845247
2022-10-31 08:00:00,61.77,0,0,-12.902026431934441,-0.5033527310577214
2022-10-31 09:00:00,62.01,0,0,-12.28544911621895,0.6710074110677604
2022-10-31 10:00:00,62.31,0,0,-11.686001275896128,0.8340043836946391
2022-10-31 11:00:00,62.32,0,0,-14.651208226164634,0.02772946935736928
2022-10-31 12:00:00,62.03,0,0,-11.789254639744446,-0.8059285702731516
2022-10-31 13:00:00,60.58,1,0,0.15709635685992807,-4.054282998134568
2022-10-31 14:00:00,59.93,0,0,-8.075098229465569,-1.8158517195702524
2022-10-31 15:00:00,59.59,0,0,-11.245350998844375,-0.953822416749777
2022-10-31 16:00:00,59.55,0,0,-14.339295437933592,-0.11254225336521406
2022-10-31 17:00:00,59.65,0,0,-13.719058057865352,0.2811921482529922
2022-10-31 18:00:00,60.15,0,0,-9.613384083674886,1.3975735635661528
2022-10-31 19:00:00,60.25,0,0,-13.731333359495881,0.27785434824894084
2022-10-31 20:00:00,60.19,0,0,-14.140332325414217,-0.1666426818322084
2022-10-31 21:00:00,60.23,0,0,-14.344566104059679,0.11110909677594959
2022-10-31 22:00:00,59.8,0,0,-10.347586349614343,-1.1979352654625548
2022-10-31 23:00:00,59.63,0,0,-13.004904299954154,-0.475379019402525
2022-11-01 00:00:00,59.86,0,0,-12.38182224678478,0.6448024146224558
2022-11-01 01:00:00,59.78,0,0,-13.92476385340836,-0.22525830435548638
2022-11-01 02:00:00,59.76,0,0,-14.545555417942335,-0.056457720143106925
2022-11-01 03:00:00,59.47,0,0,-11.730081088827081,-0.8220185601109976
2022-11-01 04:00:00,59.44,0,0,-14.437535652464002,-0.08582957466067755
2022-11-01 05:00:00,59.5,0,0,-14.119783097245714,0.1722302605270971
2022-11-01 06:00:00,60.08,0,0,-8.658735363315119,1.65715386542689
2022-11-01 07:00:00,60.03,0,0,-14.23025449542208,-0.1421917780214148
2022-11-01 08:00:00,59.6,0,0,-10.23808136779746,-1.2277109679058251
2022-11-01 09:00:00,59.82,0,0,-12.4371504641018,0.6297580165666397
2022-11-01 10:00:00,59.7,0,0,-13.488540600311328,-0.34387257712686425
2022-11-01 11:00:00,59.66,0,0,-14.3301917078122,-0.1150176654854747
2022-11-01 12:00:00,59.66,0,0,-14.753187853464976,0.0
2022-11-01 13:00:00,59.68,0,0,-14.541175696959494,0.05764861818816337
2022-11-01 14:00:00,60.25,0,0,-8.737169093768282,1.635826804495595
2022-11-01 15:00:00,60.35,0,0,-13.704508661429244,0.2851483015879624
2022-11-01 16:00:00,60.14,0,0,-12.54957018274663,-0.599189762633479
2022-11-01 17:00:00,60.14,0,0,-14.753187853464976,0.0
2022-11-01 18:00:00,60.4,0,0,-12.025610313043444,0.7416606613418636
2022-11-01 19:00:00,60.1,0,0,-11.608997680369532,-0.854942573988995
2022-11-01 20:00:00,60.04,0,0,-14.122334841942763,-0.17153641089989413
2022-11-01 21:00:00,59.99,0,0,-14.226745136948848,-0.1431460141842997
2022-11-01 22:00:00,60.18,0,0,-12.754650262075993,0.5434260583906467
2022-11-01 23:00:00,59.92,0,0,-12.016114815724103,-0.7442425996065937
2022-11-02 00:00:00,59.93,0,0,-14.647701933343443,0.028682871933129215
2022-11-02 01:00:00,60.0,0,0,-14.015289345225005,0.2006433501941263
2022-11-02 02:00:00,59.83,0,0,-12.954021936098687,-0.48921453720850144
2022-11-02 03:00:00,59.98,0,0,-13.156581375119217,0.43413622494105797
2022-11-02 04:00:00,59.98,0,0,-14.753187853464976,0.0
2022-11-02 05:00:00,60.04,0,0,-14.070885561757425,0.18552607997523177
2022-11-02 06:00:00,60.11,0,0,-13.951686333305236,0.21793776297788187
2022-11-02 07:00:00,60.62,0,0,-8.944149378332927,1.5795464119274638
2022-11-02 08:00:00,60.21,0,0,-10.109578986234887,-1.262652288503066
2022-11-02 09:00:00,60.12,0,0,-13.73044882866879,-0.27809486266456285
2022-11-02 10:00:00,60.11,0,0,-14.639456692325842,-0.03092485069098746
2022-11-02 11:00:00,59.97,0,0,-13.15901126563892,-0.4334755089089287
2022-11-02 12:00:00,60.36,0,0,-10.326989767352472,1.2035357202966859
2022-11-02 13:00:00,60.55,0,0,-12.608968863419866,0.5830385573467034
2022-11-02 14:00:00,59.64,0,0,-4.461861460758501,-2.798333622192854
2022-11-02 15:00:00,59.46,0,0,-12.706787234255005,-0.5564405829427341
2022-11-02 16:00:00,59.41,0,0,-14.183751005558355,-0.1548366280892537
2022-11-02 17:00:00,60.33,0,0,-4.359704065845951,2.8261114286709406
2022-11-02 18:00:00,57.72,1,1,13.603084058030806,-7.710406420130405
2022-11-02 19:00:00,57.67,0,0,-14.199036421692979,-0.1506803422747213
2022-11-02 20:00:00,57.93,0,0,-11.875227336579156,0.782551575028528
2022-11-02 21:00:00,58.05,0,0,-13.427166424583316,0.36056094293321805
2022-11-02 22:00:00,58.09,0,0,-14.311220221324323,0.12017623751751375
2022-11-02 23:00:00,56.41,0,0,4.051724277186196,-5.11327849001828
2022-11-03 00:00:00,55.95,0,0,-9.597264922680798,-1.4019565544897776
2022-11-03 01:00:00,55.47,0,0,-9.353335387203412,-1.4682838863151502
2022-11-03 02:00:00,55.11,0,0,-10.685172022464831,-1.106141719843633
2022-11-03 03:00:00,55.02,0,0,-13.724505013588171,-0.27971105643293626
2022-11-03 04:00:00,54.8,0,0,-12.2245372850969,-0.6875700598959005
2022-11-03 05:00:00,55.1,0,0,-11.299318160637327,0.9391481058226095
2022-11-03 06:00:00,54.95,0,0,-13.012534549815177,-0.47330426402920744
2022-11-03 07:00:00,54.31,0,0,-7.219987067569744,-2.0483665795344
2022-11-03 08:00:00,53.37,0,0,-3.6802140384238458,-3.0108728206551247
2022-11-03 09:00:00,53.11,0,0,-11.671999316713087,-0.8378116823521032
2022-11-03 10:00:00,53.23,0,0,-13.324339710391676,0.3885207452562696
2022-11-03 11:00:00,53.53,0,0,-11.189626394784762,0.9689745970590041
2022-11-03 12:00:00,54.27,0,0,-6.093935836817247,2.3545532554870294
2022-11-03 13:00:00,54.12,0,0,-13.01132398736765,-0.47363343030665456
2022-11-03 14:00:00,53.77,0,0,-10.673534452617139,-1.109306113017334
2022-11-03 15:00:00,54.14,0,0,-10.453955208098039,1.169012312123892
2022-11-03 16:00:00,53.91,0,0,-12.085613019816849,-0.7253452141993463
2022-11-03 17:00:00,53.87,0,0,-14.287837726297566,-0.12653421505192577
2022-11-03 18:00:00,53.56,0,0,-11.13420631921607,-0.9840439724621839
2022-11-03 19:00:00,53.62,0,0,-14.049289183840067,0.19139839109798076
2022-11-03 20:00:00,53.5,0,0,-13.310522733500166,-0.392277745036199
2022-11-03 21:00:00,53.8,0,0,-11.129294834393999,0.9853794633977574
2022-11-03 22:00:00,54.04,0,0,-11.873455508586705,0.7830333560599345
